day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index
D1064,40,27.0,3.6,10,1008.0,0.0,89,25,29.5,10.0,1.0,18.5,1
D1065,40,26.0,6.8,30,1008.0,0.0,94,50,28.2,10.0,1.0,14.1,1
D1066,40,29.0,6.8,80,1008.0,0.0,75,25,34.4,10.0,1.0,17.4,1
D1067,41,21.0,6.1,130,1017.0,0.0,88,75,21.0,10.0,1.0,10.8,1
D1068,41,25.0,3.6,317,1018.0,0.8,74,25,28.2,10.0,1.0,7.6,1
D1069,41,29.0,6.1,110,1015.0,1.5,55,25,36.2,10.0,5.0,10.1,2
D1070,41,27.0,6.8,250,1015.0,0.0,58,25,29.1,10.0,7.0,7.2,1
D1071,41,22.0,25.9,360,1018.0,1.2,88,75,24.6,10.0,4.0,15.5,1
D1072,41,28.0,11.2,50,1017.0,0.0,48,50,29.9,10.0,7.0,8.6,1
D1073,41,27.0,9.0,240,1015.0,0.3,58,50,29.5,10.0,5.0,13.3,1
D1074,41,28.0,15.1,70,1017.0,0.5,48,37,31.6,10.0,5.0,4.7,1
D1076,41,30.0,15.1,60,1018.0,0.0,46,37,33.8,10.0,6.0,10.4,1
D1077,41,30.0,25.9,70,1017.0,0.0,40,25,33.2,10.0,7.0,9.7,1
D1078,41,26.8,10.8,50,1010.0,0.0,58,47,28.0,10.0,7.0,12.6,1
D1079,41,30.0,9.0,70,1017.0,0.0,40,25,30.8,10.0,7.0,11.9,1
D1080,41,31.0,9.0,90,1017.0,0.0,43,37,33.3,10.0,7.0,11.2,1
D1081,41,29.0,15.1,40,1018.0,0.0,48,37,32.3,10.0,6.0,9.0,1
D1082,41,29.0,15.1,50,1017.0,0.0,52,50,34.5,10.0,6.0,4.3,1
D1083,41,24.0,3.6,28,1021.0,0.0,78,50,26.1,10.0,6.0,7.6,1
D1084,41,31.0,15.1,30,1017.0,0.1,38,37,35.7,10.0,6.0,3.6,1
D1085,41,31.0,11.2,90,1017.0,0.0,36,37,31.6,10.0,7.0,11.5,1
D1086,41,31.0,11.2,30,1018.0,0.0,38,37,33.1,10.0,7.0,13.7,1
D1087,41,30.0,11.2,40,1017.0,0.09,46,37,33.3,10.0,6.0,3.1,1
D1088,41,31.0,15.1,50,1018.0,0.0,29,25,30.3,10.0,7.0,13.2,1
D1089,41,31.0,13.0,60,1016.0,0.0,38,37,35.1,10.0,7.0,6.6,1
D1090,41,29.0,9.0,280,1015.0,0.6,52,37,31.3,10.0,6.0,6.2,1
D1091,41,27.0,15.1,350,1017.0,0.46,58,37,29.7,10.0,5.0,5.9,1
D1094,42,16.0,6.1,350,1004.0,0.6,100,0,16.0,10.0,1.0,8.6,1
D1095,42,15.0,6.8,260,1009.0,0.8,94,0,15.7,10.0,1.0,5.0,2
D1096,42,13.0,9.0,10,1017.0,0.0,94,0,13.0,10.0,1.0,9.4,1
D1097,42,15.0,3.6,196,1019.0,0.0,88,0,15.6,10.0,1.0,7.2,2
D1098,42,16.0,4.0,10,1021.0,0.0,94,0,16.0,10.0,1.0,4.3,1
D1099,42,16.0,13.0,340,1023.0,0.0,77,0,16.0,10.0,1.0,10.4,1
D1100,42,17.0,13.0,10,1025.0,0.0,63,0,17.0,10.0,1.0,22.3,1
D1101,42,15.0,6.8,10,1024.0,0.0,82,0,15.2,10.0,1.0,10.1,1
D1102,42,14.0,6.1,350,1023.0,0.0,82,0,14.1,10.0,1.0,10.4,1
D1103,42,15.0,3.6,29,1023.0,0.0,77,0,15.2,10.0,1.0,10.4,1
D1104,42,15.0,3.6,36,1021.0,0.0,77,0,15.1,10.0,1.0,11.5,1
D1105,42,16.0,6.8,350,1020.0,0.0,82,0,16.0,10.0,1.0,6.8,2
D1106,42,16.0,6.1,10,1018.0,0.0,82,0,16.0,10.0,1.0,5.8,2
D1107,42,16.0,3.6,10,1014.0,0.0,88,0,16.0,10.0,1.0,6.1,2
D1108,42,17.0,3.6,126,1014.0,0.0,72,0,17.0,10.0,1.0,9.0,3
D1110,42,18.0,6.8,310,1019.0,0.0,94,0,18.0,10.0,1.0,2.9,1
D1111,42,19.0,6.1,80,1020.0,0.0,60,0,19.0,10.0,1.0,7.9,1
D1112,42,17.0,6.1,70,1020.0,0.0,88,0,17.0,10.0,1.0,8.3,1
D1113,42,18.0,6.8,120,1019.0,0.0,88,0,18.0,10.0,1.0,10.2,1
D1115,42,15.0,3.6,310,1017.0,0.0,94,0,15.3,10.0,1.0,9.5,1
D1116,42,17.0,9.0,100,1015.0,0.0,72,0,17.0,10.0,1.0,11.2,2
D1117,42,18.0,6.1,110,1009.0,0.0,83,0,18.0,10.0,1.0,17.6,2
D1118,42,20.0,9.0,140,1009.0,0.0,73,75,20.0,10.0,1.0,17.2,2
D1120,43,29.0,11.2,260,1007.0,0.0,66,25,29.6,3.5,8.0,14.0,1
D1123,43,31.3,12.6,274,1004.0,0.0,38,6,31.5,10.0,1.0,19.8,2
D1126,43,28.0,11.2,50,1005.0,0.0,84,0,29.3,3.2,1.0,2.9,5
D1130,43,25.0,11.2,50,1005.0,0.1,94,100,26.6,1.6,1.0,20.9,3
D1133,43,26.0,4.0,110,1002.0,0.0,94,50,28.4,3.0,1.0,7.9,4
D1134,43,28.0,6.1,110,1003.0,0.0,89,50,31.4,3.0,1.0,9.4,3
D1135,43,33.0,6.8,130,1003.0,0.0,67,50,37.2,3.5,1.0,10.1,4
D1139,43,25.0,9.0,100,1004.0,0.0,89,75,27.0,2.5,1.0,11.6,3
D1140,43,28.0,11.2,110,1006.0,0.0,89,50,31.2,3.2,1.0,11.9,4
D1141,43,30.4,4.0,199,1006.0,0.0,59,29,33.6,10.0,1.0,5.6,4
D1142,43,28.0,6.1,90,1007.0,0.0,84,50,30.1,3.2,1.0,10.5,4
D1144,43,27.0,9.0,90,1006.0,0.0,100,50,28.4,2.2,1.0,13.8,6
D1145,44,31.0,25.9,40,1007.0,0.0,63,25,33.2,8.0,8.0,24.8,4
D1146,44,30.0,3.6,108,1012.0,0.0,62,25,34.1,5.0,7.0,7.9,5
D1147,44,24.0,6.1,220,1012.0,0.0,94,25,25.7,4.0,7.0,4.3,6
D1148,44,24.0,6.1,210,1011.0,0.0,94,25,25.6,5.0,7.0,9.0,6
D1149,44,24.0,6.8,220,1011.0,0.0,94,25,25.7,5.0,7.0,7.9,6
D1150,44,25.0,13.0,180,1011.0,0.0,69,50,26.7,7.0,7.0,7.2,6
D1151,44,24.0,11.2,150,1009.0,0.0,69,25,25.6,6.0,7.0,5.4,5
D1152,44,22.0,6.8,180,1011.0,0.0,83,25,24.6,8.0,6.0,11.2,6
D1154,44,24.0,3.6,129,1012.0,0.0,78,25,25.6,5.0,7.0,2.5,6
D1158,44,25.0,6.8,190,1011.0,0.0,74,25,26.6,7.0,1.0,12.6,6
D1159,44,23.0,6.1,220,1012.0,0.0,89,25,25.0,5.0,7.0,9.7,6
D1160,44,24.0,6.1,180,1012.0,0.0,83,50,25.7,6.0,1.0,6.8,6
D1161,44,28.0,3.6,37,1013.0,0.0,79,25,29.4,5.0,1.0,8.3,6
D1162,44,25.0,3.6,160,1012.0,0.0,94,25,26.5,6.0,1.0,1.4,6
D1163,44,25.0,3.6,103,1012.0,0.0,83,25,26.6,7.0,1.0,9.0,6
D1164,44,26.0,11.2,190,1011.0,0.0,84,25,27.7,5.0,1.0,8.3,6
D1165,44,26.0,6.1,240,1011.0,0.0,84,25,27.8,7.0,1.0,4.4,6
D1166,44,27.0,6.8,260,1010.0,0.0,84,50,28.8,4.0,1.0,2.4,6
D1167,44,26.0,9.0,180,1011.0,0.0,79,25,27.8,7.0,1.0,3.9,6
D1168,44,27.0,6.1,180,1011.0,0.0,84,50,29.2,6.0,1.0,10.0,6
D1170,44,24.0,3.6,41,1011.0,0.03,78,25,25.6,6.0,1.0,5.3,6
D1171,45,33.0,15.1,140,1008.0,0.0,15,25,30.9,10.0,8.0,13.7,2
D1172,45,22.0,19.1,290,1009.0,0.0,57,50,22.9,10.0,1.0,13.7,1
D1173,45,23.0,19.1,240,1015.0,0.0,47,50,24.0,8.0,1.0,10.1,1
D1174,45,25.0,6.8,180,1016.0,0.0,36,0,24.8,10.0,1.0,5.0,4
D1175,45,26.0,6.8,360,1016.0,0.0,32,0,25.1,10.0,1.0,1.1,4
D1176,45,29.0,11.2,140,1016.0,0.0,18,50,27.3,10.0,1.0,16.6,2
D1177,45,27.0,6.8,120,1016.0,0.0,25,50,25.2,10.0,1.0,5.8,2
D1179,45,28.0,11.2,360,1016.0,0.0,23,25,26.0,10.0,1.0,7.9,3
D1180,45,28.0,11.2,360,1015.0,0.0,25,0,26.0,10.0,1.0,4.3,3
D1181,45,27.0,6.8,350,1013.0,0.0,21,50,25.2,10.0,1.0,6.5,2
D1182,45,26.0,15.1,310,1012.0,0.0,21,0,24.8,10.0,1.0,2.2,2
D1183,45,29.0,22.0,300,1010.0,0.0,12,0,26.9,10.0,1.0,25.2,1
D1185,45,25.0,3.6,10,1013.0,0.0,32,0,24.8,10.0,1.0,2.9,2
D1186,45,24.0,3.6,10,1014.0,0.0,27,0,23.2,10.0,1.0,10.1,2
D1187,45,33.0,15.1,140,1011.0,0.0,11,25,30.9,10.0,8.0,13.7,2
D1188,45,21.0,15.1,280,1013.0,0.0,46,0,21.0,8.0,1.0,7.2,2
D1189,45,20.0,15.1,290,1015.0,0.0,43,0,20.0,10.0,1.0,0.7,3
D1190,45,23.0,6.8,290,1015.0,0.0,29,0,23.9,10.0,1.0,1.4,2
D1191,45,25.0,6.8,90,1014.0,0.0,28,0,25.0,10.0,1.0,16.6,2
D1192,45,20.0,11.2,290,1016.0,0.0,49,0,20.0,10.0,1.0,5.8,2
D1194,45,22.0,3.6,10,1020.0,0.0,38,0,23.5,10.0,1.0,7.4,2
D1195,45,22.0,6.8,10,1021.0,0.0,35,0,23.3,10.0,1.0,7.9,2
D1196,45,21.0,6.8,360,1022.0,0.0,28,0,21.0,10.0,1.0,7.5,2
D1197,46,14.0,22.0,280,1012.0,0.0,88,75,12.6,10.0,4.0,20.9,1
D1198,46,11.0,20.2,270,1010.0,0.0,94,75,9.4,10.0,1.0,22.3,1
D1199,46,13.0,6.1,210,1008.0,0.0,82,75,12.8,10.0,1.0,10.4,1
D1201,46,13.0,11.2,50,1017.0,0.0,100,75,12.7,5.0,1.0,15.1,1
D1202,46,13.0,9.0,200,1025.0,0.0,100,25,12.3,10.0,1.0,20.5,1
D1204,46,14.0,6.8,80,1020.0,0.0,94,25,14.1,10.0,1.0,12.2,2
D1205,46,14.0,9.0,360,1016.0,0.0,94,50,14.1,10.0,1.0,12.2,2
D1206,46,17.0,6.8,100,1018.0,0.0,88,50,17.0,10.0,1.0,19.8,1
D1207,46,16.0,11.2,40,1017.0,0.0,94,50,16.0,4.5,1.0,2.2,2
D1208,46,21.0,3.6,237,1016.0,0.0,78,50,21.0,10.0,1.0,18.7,3
D1209,46,15.0,6.8,310,1016.0,1.0,100,25,15.2,10.0,1.0,13.0,1
D1210,46,19.0,20.2,220,1010.0,1.1,88,75,19.0,10.0,1.0,16.6,1
D1212,46,7.0,11.2,310,1022.0,0.0,93,0,6.9,10.0,1.0,4.7,1
D1213,46,17.0,11.2,260,1018.0,0.0,63,75,17.0,10.0,5.0,4.3,1
D1214,46,12.0,6.8,290,1017.0,3.4,94,75,12.1,10.0,1.0,6.5,1
D1215,46,11.0,16.9,350,1016.0,0.2,94,75,8.9,10.0,1.0,23.4,1
D1216,46,15.0,19.1,60,1016.0,2.4,88,75,13.7,10.0,1.0,27.4,1
D1219,46,17.0,33.1,210,990.0,0.06,83,75,17.0,10.0,1.0,31.6,1
D1220,46,10.0,13.0,220,991.0,0.0,87,25,7.8,10.0,1.0,30.8,1
D1221,46,11.0,16.9,270,996.0,0.0,82,50,9.3,10.0,1.0,26.6,1
D1222,46,7.0,16.9,280,1011.0,0.0,87,0,5.0,10.0,1.0,21.2,1
D1224,47,17.0,9.0,50,1006.0,0.0,88,50,17.0,10.0,1.0,7.6,1
D1226,47,20.0,6.8,140,1018.0,0.0,64,0,20.0,10.0,1.0,15.8,2
D1227,47,20.0,3.6,19,1020.0,0.0,83,0,20.0,10.0,1.0,4.0,2
D1228,47,21.0,6.8,20,1020.0,0.0,73,0,21.0,10.0,1.0,11.2,1
D1229,47,23.0,4.0,70,1019.0,0.0,65,0,24.9,10.0,1.0,16.2,1
D1230,47,21.0,6.8,130,1017.0,0.0,43,0,21.0,10.0,1.0,22.0,1
D1231,47,21.0,6.1,50,1016.0,0.0,46,0,21.0,10.0,1.0,19.1,1
D1232,47,22.0,6.8,80,1016.0,0.0,53,0,24.5,10.0,1.0,19.8,1
D1233,47,22.0,11.2,360,1015.0,0.0,61,0,24.5,10.0,1.0,13.7,1
D1234,47,23.0,3.6,18,1016.0,0.0,57,0,24.8,10.0,1.0,16.6,2
D1235,47,24.0,3.6,12,1017.0,0.0,47,0,25.3,10.0,1.0,16.6,2
D1236,47,24.0,6.1,160,1017.0,0.0,44,0,24.8,10.0,1.0,13.0,2
D1238,47,21.0,4.0,90,1018.0,0.0,73,0,21.0,10.0,1.0,8.6,2
D1239,47,28.0,13.0,270,1017.0,0.0,48,0,28.3,10.0,7.0,17.3,1
D1240,47,24.0,3.6,357,1018.0,0.0,74,0,25.9,10.0,1.0,9.7,2
D1241,47,22.0,3.6,15,1017.0,0.0,78,0,24.6,10.0,1.0,3.2,2
D1244,47,23.0,11.2,130,1017.0,0.0,83,0,25.0,10.0,1.0,9.3,2
D1245,47,22.0,6.1,130,1017.0,0.0,78,0,24.6,10.0,1.0,2.8,2
D1246,47,22.0,3.6,87,1014.0,0.15,73,0,24.6,10.0,1.0,8.8,2
D1247,47,24.0,6.8,130,1010.0,0.01,74,0,25.8,10.0,1.0,13.8,2
D1248,47,23.0,9.0,340,1012.0,0.73,78,75,25.1,10.0,1.0,12.6,2
D1249,48,32.0,15.1,190,1012.0,0.0,59,25,37.9,10.0,7.0,38.5,1
D1250,48,34.0,11.2,170,1015.0,0.0,53,25,40.0,10.0,8.0,25.9,1
D1251,48,30.0,13.0,200,1017.0,0.0,66,25,34.2,10.0,7.0,26.3,1
D1252,48,29.0,9.0,210,1016.0,0.0,66,25,32.0,10.0,7.0,18.0,2
D1253,48,30.0,19.1,180,1013.0,0.0,75,25,34.1,10.0,7.0,11.2,1
D1254,48,30.0,9.0,10,1015.0,0.0,70,75,34.6,10.0,7.0,16.2,1
D1255,48,25.0,13.0,350,1011.0,0.9,94,75,27.5,3.0,6.0,33.1,1
D1256,48,30.0,28.1,190,1009.0,0.0,75,25,35.7,10.0,7.0,12.6,2
D1258,48,27.0,19.1,10,1009.0,0.0,74,75,28.0,10.0,7.0,15.1,1
D1259,48,21.0,34.9,20,1012.0,3.1,94,75,21.0,1.5,5.0,38.9,1
D1261,48,28.0,15.1,180,1012.0,0.0,84,50,31.7,10.0,7.0,14.4,3
D1262,48,28.0,9.0,130,1013.0,0.0,84,25,31.9,10.0,7.0,18.7,2
D1263,48,28.0,9.0,110,1013.0,0.0,84,25,30.9,10.0,7.0,7.2,2
D1264,48,27.0,6.1,50,1014.0,0.0,84,25,28.7,10.0,7.0,9.0,2
D1265,48,28.0,16.9,190,1012.0,0.0,84,25,30.7,10.0,1.0,14.0,2
D1266,48,29.0,6.1,360,1013.0,0.0,79,25,33.7,10.0,7.0,19.4,3
D1268,48,28.0,4.0,90,1014.0,0.1,84,75,32.5,10.0,6.0,10.1,3
D1269,48,29.0,25.9,190,1014.0,0.0,75,25,32.8,10.0,7.0,18.5,2
D1270,48,29.0,20.2,190,1014.0,0.0,75,25,32.8,10.0,7.0,13.5,2
D1271,48,27.0,3.6,354,1012.0,0.0,89,25,29.1,10.0,7.0,8.1,2
D1272,48,27.0,11.2,180,1011.0,0.01,84,25,29.8,10.0,6.0,9.8,2
D1275,49,21.0,16.9,150,1027.0,0.0,43,75,21.0,10.0,6.0,9.4,1
D1276,49,16.0,19.1,170,1024.0,0.0,82,75,16.0,10.0,1.0,7.2,1
D1277,49,17.0,6.8,60,1024.0,0.0,77,75,17.0,10.0,1.0,15.1,1
D1278,49,17.0,9.0,40,1024.0,0.0,83,75,17.0,10.0,1.0,10.8,1
D1279,49,17.0,9.0,360,1024.0,0.1,83,50,17.0,10.0,1.0,12.2,1
D1280,49,19.0,3.6,10,1024.0,0.0,68,75,19.0,10.0,1.0,16.2,1
D1281,49,16.0,11.2,30,1022.0,0.0,77,75,16.0,10.0,1.0,16.6,1
D1283,49,18.0,6.8,360,1022.0,0.0,64,50,18.0,10.0,1.0,8.3,2
D1285,49,16.0,6.8,30,1022.0,0.4,94,75,16.0,10.0,1.0,3.2,2
D1286,49,16.0,3.6,10,1024.0,0.1,94,75,16.0,10.0,1.0,16.9,1
D1287,49,17.0,6.8,70,1023.0,0.1,77,75,17.0,10.0,1.0,14.0,1
D1289,49,18.0,6.8,50,1024.0,0.0,73,75,18.0,10.0,1.0,14.8,1
D1290,49,18.0,6.8,350,1022.0,0.0,68,50,18.0,10.0,1.0,18.7,2
D1291,49,25.0,25.9,90,1020.0,0.0,36,75,24.7,10.0,6.0,22.7,1
D1292,49,19.0,3.6,10,1023.0,0.0,56,75,19.0,10.0,1.0,16.9,1
D1293,49,18.0,3.6,10,1024.0,0.0,64,75,18.0,10.0,1.0,14.4,2
D1294,49,18.0,3.6,10,1024.0,0.0,68,50,18.0,10.0,1.0,16.6,1
D1295,49,19.0,3.6,10,1023.0,0.0,68,75,19.0,10.0,1.0,19.2,1
D1296,49,19.0,13.0,80,1023.0,0.0,68,75,19.0,10.0,1.0,15.7,2
D1297,49,19.0,3.6,10,1024.0,0.0,68,75,19.0,10.0,1.0,12.4,1
D1299,49,18.0,15.1,70,1022.0,0.06,77,75,18.0,10.0,1.0,21.7,1
D1300,49,18.0,15.1,40,1022.0,0.01,68,50,18.0,10.0,1.0,20.7,1
D1301,50,28.9,16.6,82,1010.0,0.2,77,51,33.7,10.0,1.0,22.3,1
D1302,50,28.5,10.1,91,1008.0,1.4,76,76,32.7,10.0,6.0,14.0,1
D1303,50,29.1,15.5,100,1011.0,0.2,73,75,33.6,9.0,6.0,20.9,1
D1305,50,29.0,22.0,107,1011.0,0.1,77,76,34.0,10.0,6.0,29.5,1
D1312,50,28.7,14.0,131,1010.0,0.0,74,23,32.7,10.0,7.0,19.1,1
D1314,50,29.0,6.8,74,1010.0,0.0,66,62,32.2,10.0,7.0,9.4,1
D1315,50,28.0,10.8,75,1010.0,0.0,77,31,31.8,10.0,7.0,18.0,1
D1316,50,28.9,11.2,98,1011.0,0.0,70,46,32.5,10.0,7.0,15.1,1
D1318,50,28.6,7.6,29,1011.0,0.0,69,48,31.8,10.0,7.0,10.4,1
D1320,50,26.8,15.5,117,1011.0,0.2,84,80,30.3,10.0,6.0,22.7,1
D1321,50,29.1,17.6,134,1010.0,0.02,76,72,34.1,10.0,6.0,23.6,1
D1323,50,28.8,7.6,62,1010.0,0.0,71,46,32.6,10.0,7.0,10.3,1
D1324,50,29.0,3.6,188,1010.0,0.0,66,23,32.2,10.0,7.0,3.9,1
D1325,50,29.1,22.3,173,1009.0,0.02,75,68,34.0,10.0,6.0,30.0,1
D1328,51,16.0,6.8,80,1004.0,0.1,88,0,16.0,10.0,1.0,22.7,1
D1329,51,19.0,6.8,140,1000.0,0.0,94,100,19.0,10.0,1.0,13.0,1
D1330,51,16.0,11.2,210,1006.0,0.0,94,100,16.0,10.0,1.0,20.5,1
D1331,51,14.0,20.2,180,1008.0,5.2,94,50,12.5,10.0,1.0,28.8,1
D1333,51,10.0,6.1,220,1022.0,0.1,100,0,9.0,10.0,1.0,14.4,1
D1334,51,12.0,9.0,180,1024.0,0.0,100,0,10.8,10.0,1.0,20.5,1
D1335,51,15.0,6.1,230,1018.0,0.0,94,0,14.4,10.0,1.0,22.3,1
D1336,51,9.0,3.6,10,1028.0,0.0,93,0,8.0,10.0,1.0,14.0,1
D1337,51,10.0,6.1,180,1026.0,0.0,94,0,9.2,10.0,1.0,15.1,2
D1338,51,14.0,3.6,230,1021.0,0.0,94,75,14.7,10.0,1.0,4.7,2
D1340,51,16.0,6.1,180,1016.0,0.0,94,0,16.0,10.0,1.0,15.1,2
D1343,51,17.0,16.9,330,1017.0,0.0,63,25,17.0,10.0,5.0,25.6,1
D1344,51,11.0,3.6,10,1021.0,0.0,82,25,9.8,10.0,1.0,19.4,1
D1346,51,10.0,13.0,180,1022.0,0.0,87,0,7.7,10.0,1.0,32.0,1
D1347,51,13.0,11.2,30,1021.0,0.0,82,0,11.9,10.0,1.0,20.0,1
D1348,51,15.0,9.0,130,1011.0,0.0,94,0,14.4,10.0,1.0,24.9,1
D1349,51,15.0,11.2,200,1007.0,0.0,82,0,13.9,10.0,1.0,27.1,1
D1350,51,16.0,13.0,190,1012.0,0.0,88,100,16.0,10.0,1.0,22.1,1
D1351,51,17.0,15.1,160,1011.0,0.0,77,0,17.0,10.0,1.0,29.2,2
D1352,51,21.0,19.1,160,1007.0,0.0,69,0,21.0,10.0,1.0,36.3,1
D1356,52,16.0,3.6,176,1018.0,0.0,94,75,16.0,10.0,1.0,16.6,1
D1357,52,16.0,4.0,90,1019.0,0.0,94,0,16.0,10.0,1.0,19.8,1
D1358,52,15.0,3.6,171,1023.0,0.0,100,0,14.9,10.0,1.0,16.6,2
D1359,52,17.0,3.6,10,1026.0,0.0,94,0,17.0,10.0,1.0,15.1,1
D1360,52,15.0,3.6,171,1021.0,0.0,100,0,15.1,10.0,1.0,14.4,1
D1361,52,18.0,15.1,290,1021.0,0.0,83,0,18.0,10.0,1.0,19.8,2
D1362,52,19.0,6.1,270,1020.0,0.0,94,0,19.0,10.0,1.0,15.1,2
D1363,52,18.0,3.6,178,1019.0,0.0,100,0,18.0,10.0,1.0,15.8,3
D1364,52,18.0,4.0,220,1018.0,0.0,100,0,18.0,10.0,1.0,15.1,2
D1365,52,19.0,3.6,175,1019.0,0.0,100,0,19.0,10.0,1.0,15.1,2
D1370,52,18.0,6.1,200,1019.0,0.0,94,0,18.0,10.0,1.0,11.2,1
D1371,52,16.0,3.6,175,1016.0,0.0,100,0,16.0,10.0,1.0,21.2,1
D1373,52,27.0,28.1,170,1012.0,0.0,34,0,30.0,10.0,1.0,30.2,1
D1374,52,15.0,3.6,151,1015.0,2.03,100,75,15.2,10.0,1.0,7.7,1
D1375,52,17.0,3.6,172,1018.0,0.0,68,75,17.0,10.0,1.0,13.6,1
D1376,52,16.0,4.0,110,1010.0,0.0,94,0,16.0,10.0,1.0,19.7,2
D1377,52,15.0,13.0,320,1006.0,1.23,100,75,15.1,9.0,1.0,13.7,1
D1378,52,13.0,3.6,182,1013.0,2.37,82,75,13.6,10.0,1.0,3.7,1
D1379,53,17.0,13.0,20,1011.0,0.1,94,75,17.0,10.0,5.0,18.0,1
D1380,53,22.0,15.1,220,1005.0,0.0,73,25,24.5,10.0,1.0,27.0,1
D1382,53,13.0,13.0,200,1011.0,0.0,100,0,12.4,10.0,1.0,17.6,1
D1383,53,14.0,16.9,190,1015.0,0.0,72,0,12.7,10.0,1.0,25.6,1
D1384,53,11.0,6.8,170,1021.0,0.0,100,60,10.6,0.2,1.0,13.0,1
D1386,53,10.0,6.1,170,1027.0,0.0,94,0,9.0,10.0,1.0,16.6,1
D1387,53,17.0,15.1,260,1022.0,0.0,83,50,17.0,10.0,1.0,19.8,1
D1388,53,13.0,3.6,62,1027.0,0.0,88,0,12.9,10.0,1.0,13.0,1
D1389,53,11.0,3.6,169,1027.0,0.0,82,0,11.4,10.0,1.0,2.2,2
D1390,53,12.0,3.6,10,1021.0,0.0,82,0,12.1,10.0,1.0,9.7,1
D1391,53,13.0,11.2,160,1023.0,0.0,82,0,12.4,10.0,1.0,18.7,1
D1392,53,15.0,9.0,160,1019.0,0.0,77,0,14.7,10.0,1.0,18.7,1
D1393,53,15.0,6.8,140,1015.0,0.0,82,0,14.7,10.0,1.0,19.8,1
D1394,53,16.0,6.8,160,1015.0,0.0,77,0,16.0,10.0,1.0,22.0,2
D1396,53,12.0,13.0,340,1020.0,0.0,77,25,11.0,10.0,1.0,22.0,1
D1398,53,11.0,16.9,150,1024.0,0.0,76,0,9.6,10.0,1.0,24.1,1
D1399,53,14.0,3.6,190,1020.0,0.0,88,0,14.1,9.0,1.0,12.9,1
D1400,53,18.0,15.1,160,1014.0,0.11,77,0,18.0,10.0,1.0,24.2,1
D1401,53,18.0,6.8,240,1010.0,0.04,94,75,18.0,10.0,1.0,4.8,1
D1402,53,13.0,4.0,190,1015.0,0.0,82,0,13.6,10.0,1.0,6.0,1
D1403,53,16.0,15.1,140,1014.0,0.0,77,0,16.0,10.0,1.0,26.5,1
D1404,53,20.0,24.1,150,1010.0,0.0,60,75,20.0,10.0,1.0,35.8,1
D1405,54,16.0,11.2,310,1012.0,0.1,77,25,16.0,10.0,4.0,9.0,1
D1406,54,11.0,3.6,214,1010.0,0.0,100,50,11.1,10.0,1.0,9.0,1
D1407,54,10.0,13.0,290,1011.0,0.0,94,0,9.3,10.0,1.0,14.4,1
D1409,54,15.0,6.1,80,1018.0,0.0,100,0,15.5,10.0,1.0,9.7,1
D1410,54,18.0,16.9,40,1024.0,0.0,88,0,18.0,10.0,1.0,19.8,1
D1411,54,14.0,16.9,50,1027.0,0.0,88,0,13.5,10.0,1.0,20.5,2
D1412,54,17.0,20.2,60,1021.0,0.0,63,0,17.0,10.0,1.0,31.0,1
D1413,54,17.0,13.0,40,1020.0,0.0,77,0,17.0,10.0,1.0,19.8,1
D1414,54,19.0,19.1,50,1020.0,0.0,64,0,19.0,10.0,1.0,19.8,1
D1415,54,20.0,11.2,40,1019.0,0.0,68,0,20.0,10.0,1.0,13.0,1
D1416,54,21.0,4.0,70,1018.0,0.0,69,0,21.0,10.0,1.0,9.0,2
D1417,54,20.0,6.1,340,1019.0,0.0,73,0,20.0,10.0,1.0,13.0,2
D1418,54,19.0,6.8,70,1017.0,0.0,73,0,19.0,10.0,1.0,8.3,2
D1419,54,22.0,6.8,160,1013.0,0.0,69,0,24.6,10.0,1.0,13.7,2
D1420,54,17.0,15.1,250,1015.0,0.0,94,75,17.0,10.0,1.0,13.0,1
D1421,54,20.0,9.0,20,1021.0,0.0,53,25,20.0,10.0,6.0,11.2,1
D1422,54,14.0,9.0,80,1021.0,0.0,77,0,14.0,10.0,1.0,13.7,1
D1423,54,17.0,15.1,50,1015.0,0.0,77,25,17.0,10.0,1.0,12.6,1
D1424,54,18.0,6.8,110,1014.0,0.0,100,50,18.0,10.0,1.0,19.8,1
D1425,54,19.0,9.0,60,1010.0,0.81,88,0,19.0,10.0,1.0,27.2,1
D1426,54,15.0,15.1,240,1011.0,0.0,100,75,14.0,10.0,1.0,26.9,1
D1427,54,16.0,16.9,200,1015.0,0.0,77,75,16.0,10.0,1.0,29.1,1
D1429,54,13.0,25.9,230,1002.0,0.04,88,25,11.1,10.0,1.0,30.3,1
D1430,54,10.0,15.1,220,1009.0,0.0,94,75,8.6,10.0,1.0,20.1,1
D1431,56,21.0,24.1,140,1026.0,0.2,56,75,21.0,10.0,4.0,21.2,1
D1433,56,13.0,20.2,140,1025.0,0.0,77,75,11.9,10.0,1.0,19.1,1
D1434,56,12.0,13.0,130,1024.0,0.0,88,50,11.2,10.0,1.0,11.5,1
D1435,56,12.0,13.0,100,1024.0,0.0,100,25,11.6,10.0,1.0,9.4,1
D1436,56,13.0,16.9,110,1025.0,0.0,88,75,12.8,10.0,1.0,12.2,1
D1437,56,13.0,6.8,150,1024.0,0.0,94,75,12.6,10.0,1.0,13.7,1
D1439,56,11.0,4.0,60,1021.0,0.0,100,25,11.4,10.0,1.0,6.5,1
